0.0001	0.99990900450485
0.00010046157902783947	0.9999085845096168
0.00010092528860766844	0.999908162575967
0.00010139113857366789	0.999907738694955
0.00010185913880541169	0.9999073128575942
0.00010232929922807537	0.9999068850548559
0.00010280162981264735	0.9999064552776704
0.0001032761405761397	0.9999060235169259
0.00010375284158180127	0.9999055897634689
0.00010423174293933036	0.9999051540081028
0.00010471285480508996	0.9999047162415895
0.00010519618738232224	0.9999042764546475
0.00010568175092136585	0.9999038346379535
0.00010616955571987242	0.99990339078214
0.0001066596121230258	0.999902944877797
0.00010715193052376059	0.999902496915471
0.0001076465213629835	0.9999020468856646
0.00010814339512979375	0.999901594778837
0.00010864256236170655	0.999901140585403
0.0001091440336448756	0.9999006842957334
0.00010964781961431851	0.9999002259001546
0.00011015393095414145	0.999899765388948
0.00011066237839776664	0.9998993027523508
0.00011117317272815909	0.9998988379805545
0.00011168632477805612	0.9998983710637057
0.0001122018454301963	0.9998979019919056
0.00011271974561755105	0.9998974307552095
0.00011324003632355566	0.9998969573436269
0.0001137627285823431	0.9998964817471214
0.00011428783347897712	0.9998960039556101
0.0001148153621496883	0.9998955239589633
0.00011534532578210918	0.9998950417470053
0.00011587773561551262	0.9998945573095126
0.00011641260294104908	0.9998940706362154
0.00011694993910198711	0.9998935817167957
0.0001174897554939529	0.9998930905408884
0.00011803206356517298	0.9998925970980803
0.00011857687481671596	0.9998921013779108
0.0001191242008027375	0.9998916033698702
0.00011967405313072431	0.9998911030634003
0.00012022644346174131	0.9998906004478954
0.00012078138351067798	0.9998900955126993
0.00012133888504649774	0.9998895882471075
0.00012189895989248661	0.9998890786403662
0.00012246161992650488	0.9998885666816715
0.0001230268770812381	0.9998880523601702
0.00012359474334445108	0.9998875356649585
0.00012416523075924106	0.9998870165850825
0.00012473835142429434	0.9998864951095379
0.00012531411749414155	0.9998859712272696
0.00012589254117941674	0.9998854449271712
0.0001264736347471151	0.9998849161980856
0.00012705741052085418	0.9998843850288037
0.00012764388088113435	0.9998838514080648
0.00012823305826560217	0.9998833153245565
